LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
1286,07.27 10:23:48,chrome.exe *64,lg.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['lg.doublemax.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1287,07.27 10:23:48,chrome.exe *64,as.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['as.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1288,07.27 10:23:48,chrome.exe *64,as.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['as.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1289,07.27 10:23:48,chrome.exe *64,"as.innity.com:80 close, 1295 bytes (1.26 KB) sent, 2688 bytes (2.62 KB) received, lifetime <1 sec",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['as.innity.com:80', '1295', '1.26 KB', '2688', '(2.62 KB', '<1 sec']"
1290,07.27 10:23:48,chrome.exe *64,media.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['media.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1291,07.27 10:23:48,chrome.exe *64,media.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['media.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1292,07.27 10:23:49,chrome.exe *64,avd.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1293,07.27 10:23:49,chrome.exe *64,avd.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1294,07.27 10:23:49,chrome.exe *64,avd.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1295,07.27 10:23:49,chrome.exe *64,avd.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1296,07.27 10:23:49,chrome.exe *64,cdn.doublemax.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['cdn.doublemax.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1297,07.27 10:23:49,chrome.exe *64,avd.innity.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:443', 'proxy.cse.cuhk.edu.hk:5070']"
1298,07.27 10:23:49,chrome.exe *64,aw.dw.impact-ad.jp:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['aw.dw.impact-ad.jp:80', 'proxy.cse.cuhk.edu.hk:5070']"
1299,07.27 10:23:49,chrome.exe *64,avp.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avp.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1300,07.27 10:23:49,chrome.exe *64,avp.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avp.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1301,07.27 10:23:49,chrome.exe *64,"avp.innity.com:80 close, 1358 bytes (1.32 KB) sent, 1383 bytes (1.35 KB) received, lifetime <1 sec",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['avp.innity.com:80', '1358', '1.32 KB', '1383', '(1.35 KB', '<1 sec']"
1302,07.27 10:23:49,chrome.exe *64,avn.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avn.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1303,07.27 10:23:49,chrome.exe *64,avn.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avn.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1304,07.27 10:23:49,chrome.exe *64,"avn.innity.com:80 close, 1239 bytes (1.20 KB) sent, 573 bytes received, lifetime <1 sec",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['avn.innity.com:80', '1239', '1.20 KB', '573', '<1 sec']"
1305,07.27 10:23:49,chrome.exe *64,avd.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1306,07.27 10:23:49,chrome.exe *64,avd.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1307,07.27 10:23:49,chrome.exe *64,avd.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1308,07.27 10:23:49,chrome.exe *64,"avd.innity.com:80 close, 1288 bytes (1.25 KB) sent, 471 bytes received, lifetime <1 sec",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['avd.innity.com:80', '1288', '1.25 KB', '471', '<1 sec']"
1309,07.27 10:23:49,chrome.exe *64,"avd.innity.com:80 close, 1534 bytes (1.49 KB) sent, 693 bytes received, lifetime <1 sec",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['avd.innity.com:80', '1534', '1.49 KB', '693', '<1 sec']"
1310,07.27 10:23:49,chrome.exe *64,"avd.innity.com:80 close, 1355 bytes (1.32 KB) sent, 301 bytes received, lifetime <1 sec",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['avd.innity.com:80', '1355', '1.32 KB', '301', '<1 sec']"
1311,07.27 10:23:49,chrome.exe *64,pixel.tapad.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['pixel.tapad.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1312,07.27 10:23:50,chrome.exe *64,avd.innity.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1313,07.27 10:23:50,chrome.exe *64,"avd.innity.com:80 close, 1520 bytes (1.48 KB) sent, 471 bytes received, lifetime <1 sec",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['avd.innity.com:80', '1520', '1.48 KB', '471', '<1 sec']"
1314,07.27 10:23:50,chrome.exe *64,match.adsrvr.org:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['match.adsrvr.org:443', 'proxy.cse.cuhk.edu.hk:5070']"
1315,07.27 10:23:50,chrome.exe *64,c.baidu.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['c.baidu.com:80']
1316,07.27 10:23:50,chrome.exe *64,c.baidu.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['c.baidu.com:80']
1317,07.27 10:23:50,chrome.exe *64,c.baidu.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['c.baidu.com:80']
1318,07.27 10:23:50,chrome.exe *64,c.baidu.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['c.baidu.com:80']
1319,07.27 10:23:50,chrome.exe *64,avd.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1320,07.27 10:23:50,chrome.exe *64,avd.innity.net:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['avd.innity.net:80', 'proxy.cse.cuhk.edu.hk:5070']"
1321,07.27 10:23:51,chrome.exe *64,"suggestion.baidu.com:80 close, 2951 bytes (2.88 KB) sent, 1418 bytes (1.38 KB) received, lifetime 00:56",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['suggestion.baidu.com:80', '2951', '2.88 KB', '1418', '(1.38 KB', '00:56']"
1322,07.27 10:23:51,chrome.exe *64,bj.bcebos.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['bj.bcebos.com:80']
1323,07.27 10:23:51,chrome.exe *64,"ad.doublemax.net:80 close, 573 bytes sent, 2602 bytes (2.54 KB) received, lifetime 00:05",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['ad.doublemax.net:80', '573', '2602', '2.54 KB', '00:05']"
1324,07.27 10:23:52,chrome.exe *64,"res.ishuhui.com:80 close, 1048 bytes (1.02 KB) sent, 78432 bytes (76.5 KB) received, lifetime 00:47",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['res.ishuhui.com:80', '1048', '1.02 KB', '78432', '(76.5 KB', '00:47']"
1325,07.27 10:23:52,chrome.exe *64,bj.bcebos.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['bj.bcebos.com:80']
1326,07.27 10:23:52,chrome.exe *64,"ad.doublemax.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:06",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['ad.doublemax.net:80', '0', '0', '00:06']"
1327,07.27 10:23:52,chrome.exe *64,"pr-bh.ybp.yahoo.com:80 close, 6919 bytes (6.75 KB) sent, 945 bytes received, lifetime 00:08",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['pr-bh.ybp.yahoo.com:80', '6919', '6.75 KB', '945', '00:08']"
1328,07.27 10:23:52,chrome.exe *64,"res.ishuhui.com:80 close, 543 bytes sent, 7841 bytes (7.65 KB) received, lifetime 00:47",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['res.ishuhui.com:80', '543', '7841', '7.65 KB', '00:47']"
1329,07.27 10:23:52,chrome.exe *64,"api.ishuhui.com:80 close, 458 bytes sent, 1617 bytes (1.57 KB) received, lifetime 00:46",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['api.ishuhui.com:80', '458', '1617', '1.57 KB', '00:46']"
1330,07.27 10:23:52,chrome.exe *64,"api.ishuhui.com:80 close, 427 bytes sent, 6732 bytes (6.57 KB) received, lifetime 00:46",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['api.ishuhui.com:80', '427', '6732', '6.57 KB', '00:46']"
1331,07.27 10:23:52,chrome.exe *64,"hm2.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '0', '0', '00:10']"
1332,07.27 10:23:52,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1333,07.27 10:23:53,chrome.exe *64,"hm2.cnzz.com:80 close, 655 bytes sent, 254 bytes received, lifetime 00:01",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '655', '254', '00:01']"
1334,07.27 10:23:53,chrome.exe *64,"as.amanad.adtdp.com:80 close, 1174 bytes (1.14 KB) sent, 1078 bytes (1.05 KB) received, lifetime 00:07",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['as.amanad.adtdp.com:80', '1174', '1.14 KB', '1078', '(1.05 KB', '00:07']"
1335,07.27 10:23:53,chrome.exe *64,"m.doublemax.net:80 close, 591 bytes sent, 178 bytes received, lifetime 00:06",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['m.doublemax.net:80', '591', '178', '00:06']"
1336,07.27 10:23:54,chrome.exe *64,"suggestion.baidu.com:80 close, 10300 bytes (10.0 KB) sent, 4956 bytes (4.83 KB) received, lifetime 00:59",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['suggestion.baidu.com:80', '10300', '10.0 KB', '4956', '(4.83 KB', '00:59']"
1337,07.27 10:23:54,chrome.exe *64,"pic01.ishuhui.com:80 close, 3316 bytes (3.23 KB) sent, 575215 bytes (561 KB) received, lifetime 00:47",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pic01.ishuhui.com:80', '3316', '3.23 KB', '575215', '(561 KB', '00:47']"
1338,07.27 10:23:54,chrome.exe *64,"pic01.ishuhui.com:80 close, 3335 bytes (3.25 KB) sent, 347947 bytes (339 KB) received, lifetime 00:47",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pic01.ishuhui.com:80', '3335', '3.25 KB', '347947', '(339 KB', '00:47']"
1339,07.27 10:23:54,chrome.exe *64,"suggestion.baidu.com:80 close, 11444 bytes (11.1 KB) sent, 5554 bytes (5.42 KB) received, lifetime 00:59",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['suggestion.baidu.com:80', '11444', '11.1 KB', '5554', '(5.42 KB', '00:59']"
1340,07.27 10:23:54,chrome.exe *64,"pic01.ishuhui.com:80 close, 4440 bytes (4.33 KB) sent, 389659 bytes (380 KB) received, lifetime 00:47",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pic01.ishuhui.com:80', '4440', '4.33 KB', '389659', '(380 KB', '00:47']"
1341,07.27 10:23:54,chrome.exe *64,"pic01.ishuhui.com:80 close, 3900 bytes (3.80 KB) sent, 646126 bytes (630 KB) received, lifetime 00:47",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pic01.ishuhui.com:80', '3900', '3.80 KB', '646126', '(630 KB', '00:47']"
1342,07.27 10:23:54,chrome.exe *64,"pic01.ishuhui.com:80 close, 4443 bytes (4.33 KB) sent, 602206 bytes (588 KB) received, lifetime 00:48",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pic01.ishuhui.com:80', '4443', '4.33 KB', '602206', '(588 KB', '00:48']"
1343,07.27 10:23:54,chrome.exe *64,"pic01.ishuhui.com:80 close, 3899 bytes (3.80 KB) sent, 354401 bytes (346 KB) received, lifetime 00:47",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pic01.ishuhui.com:80', '3899', '3.80 KB', '354401', '(346 KB', '00:47']"
1344,07.27 10:23:54,chrome.exe *64,bj.bcebos.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['bj.bcebos.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1345,07.27 10:23:54,chrome.exe *64,"suggestion.baidu.com:80 close, 9760 bytes (9.53 KB) sent, 4969 bytes (4.85 KB) received, lifetime 00:59",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['suggestion.baidu.com:80', '9760', '9.53 KB', '4969', '(4.85 KB', '00:59']"
1346,07.27 10:23:54,chrome.exe *64,"xueshu.baidu.com:80 close, 22349 bytes (21.8 KB) sent, 194224 bytes (189 KB) received, lifetime 00:33",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['xueshu.baidu.com:80', '22349', '21.8 KB', '194224', '(189 KB', '00:33']"
1347,07.27 10:23:54,chrome.exe *64,bj.bcebos.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['bj.bcebos.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1348,07.27 10:23:55,chrome.exe *64,"pixel.tapad.com:443 close, 1590 bytes (1.55 KB) sent, 7915 bytes (7.72 KB) received, lifetime 00:06",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pixel.tapad.com:443', '1590', '1.55 KB', '7915', '(7.72 KB', '00:06']"
1349,07.27 10:23:55,chrome.exe *64,"ssp.tenmax.io:80 close, 619 bytes sent, 196 bytes received, lifetime 00:10",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['ssp.tenmax.io:80', '619', '196', '00:10']"
1350,07.27 10:23:55,chrome.exe *64,"ssp.tenmax.io:80 close, 642 bytes sent, 196 bytes received, lifetime 00:10",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['ssp.tenmax.io:80', '642', '196', '00:10']"
1351,07.27 10:23:56,chrome.exe *64,"cas.criteo.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['cas.criteo.com:80', '0', '0', '00:11']"
1352,07.27 10:23:56,chrome.exe *64,"ssp.tenmax.io:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['ssp.tenmax.io:80', '0', '0', '00:11']"
1353,07.27 10:23:56,chrome.exe *64,"ssp.tenmax.io:80 close, 2123 bytes (2.07 KB) sent, 8023 bytes (7.83 KB) received, lifetime 00:11",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['ssp.tenmax.io:80', '2123', '2.07 KB', '8023', '(7.83 KB', '00:11']"
1354,07.27 10:23:56,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1355,07.27 10:23:56,chrome.exe *64,"www.dm5.com:80 close, 45528 bytes (44.4 KB) sent, 212851 bytes (207 KB) received, lifetime 00:29",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.dm5.com:80', '45528', '44.4 KB', '212851', '(207 KB', '00:29']"
1356,07.27 10:23:56,chrome.exe *64,"hm2.cnzz.com:80 close, 655 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '655', '254', '<1 sec']"
1357,07.27 10:23:56,chrome.exe *64,"cat.hk.as.criteo.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['cat.hk.as.criteo.com:80', '0', '0', '00:10']"
1358,07.27 10:23:57,chrome.exe *64,"x.bidswitch.net:80 close, 1012 bytes sent, 692 bytes received, lifetime 00:11",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['x.bidswitch.net:80', '1012', '692', '00:11']"
1359,07.27 10:23:57,chrome.exe *64,"cat.hk.as.criteo.com:80 close, 14492 bytes (14.1 KB) sent, 1316 bytes (1.28 KB) received, lifetime 00:11",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['cat.hk.as.criteo.com:80', '14492', '14.1 KB', '1316', '(1.28 KB', '00:11']"
1360,07.27 10:23:57,chrome.exe *64,"dis.hk.as.criteo.com:80 close, 3261 bytes (3.18 KB) sent, 5636 bytes (5.50 KB) received, lifetime 00:11",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['dis.hk.as.criteo.com:80', '3261', '3.18 KB', '5636', '(5.50 KB', '00:11']"
1361,07.27 10:23:57,chrome.exe *64,"rtax.criteo.com:80 close, 17241 bytes (16.8 KB) sent, 7390 bytes (7.21 KB) received, lifetime 00:13",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['rtax.criteo.com:80', '17241', '16.8 KB', '7390', '(7.21 KB', '00:13']"
1362,07.27 10:23:58,chrome.exe *64,"static.criteo.net:80 close, 1171 bytes (1.14 KB) sent, 18380 bytes (17.9 KB) received, lifetime 00:14",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['static.criteo.net:80', '1171', '1.14 KB', '18380', '(17.9 KB', '00:14']"
1363,07.27 10:23:58,chrome.exe *64,"cas.criteo.com:80 close, 10170 bytes (9.93 KB) sent, 10793 bytes (10.5 KB) received, lifetime 00:13",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['cas.criteo.com:80', '10170', '9.93 KB', '10793', '(10.5 KB', '00:13']"
1364,07.27 10:23:58,chrome.exe *64,"m.doublemax.net:443 close, 1014 bytes sent, 5527 bytes (5.39 KB) received, lifetime 00:11",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['m.doublemax.net:443', '1014', '5527', '5.39 KB', '00:11']"
1365,07.27 10:23:58,chrome.exe *64,"m.doublemax.net:443 close, 864 bytes sent, 6195 bytes (6.04 KB) received, lifetime 00:11",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['m.doublemax.net:443', '864', '6195', '6.04 KB', '00:11']"
1366,07.27 10:23:58,chrome.exe *64,"usync.nexage.com:80 close, 818 bytes sent, 414 bytes received, lifetime 00:12",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['usync.nexage.com:80', '818', '414', '00:12']"
1367,07.27 10:23:58,chrome.exe *64,"rtax.criteo.com:80 close, 20611 bytes (20.1 KB) sent, 8075 bytes (7.88 KB) received, lifetime 00:14",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['rtax.criteo.com:80', '20611', '20.1 KB', '8075', '(7.88 KB', '00:14']"
1368,07.27 10:23:58,chrome.exe *64,"ib.adnxs.com:80 close, 46676 bytes (45.5 KB) sent, 41977 bytes (40.9 KB) received, lifetime 00:12",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['ib.adnxs.com:80', '46676', '45.5 KB', '41977', '(40.9 KB', '00:12']"
1369,07.27 10:23:59,chrome.exe *64,"dis.criteo.com:443 close, 13492 bytes (13.1 KB) sent, 5518 bytes (5.38 KB) received, lifetime 00:12",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['dis.criteo.com:443', '13492', '13.1 KB', '5518', '(5.38 KB', '00:12']"
1370,07.27 10:23:59,chrome.exe *64,"dis.criteo.com:80 close, 44590 bytes (43.5 KB) sent, 4606 bytes (4.49 KB) received, lifetime 00:13",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['dis.criteo.com:80', '44590', '43.5 KB', '4606', '(4.49 KB', '00:13']"
1371,07.27 10:23:59,chrome.exe *64,"ib.adnxs.com:80 close, 22483 bytes (21.9 KB) sent, 16413 bytes (16.0 KB) received, lifetime 00:11",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['ib.adnxs.com:80', '22483', '21.9 KB', '16413', '(16.0 KB', '00:11']"
1372,07.27 10:24:00,chrome.exe *64,"avn.innity.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['avn.innity.com:80', '0', '0', '00:11']"
1373,07.27 10:24:00,chrome.exe *64,"cat.hk.as.criteo.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:14",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['cat.hk.as.criteo.com:80', '0', '0', '00:14']"
1374,07.27 10:24:00,chrome.exe *64,"pubs2-asia.creativecdn.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:13",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['pubs2-asia.creativecdn.com:443', '0', '0', '00:13']"
1375,07.27 10:24:00,chrome.exe *64,"static-tagr.gd1.mookie1.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:14",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['static-tagr.gd1.mookie1.com:443', '0', '0', '00:14']"
